Raza,Sexo,Peso,Largo,Cintura,Color,Talla,Edad
andino,hembra,679.21,23,16,marrón,gordo,32
abisinio,macho,689.86,25,16,gris,gordo,42
peruano,macho,NA,26,NA,negro,NA,21
peruano,hembra,802.86,24,NA,negro,NA,39
andino,macho,648.02,26,18,negro,sano,22
andino,hembra,758.69,22,15,marrón,gordo,45
peruano,macho,NA,28,NA,negro,NA,15
andino,macho,888.13,25,19,marrón,sano,41
híbrido,hembra,1290.63,30,NA,blanco,NA,44
peruano,macho,930.13,NA,NA,negro,NA,15
andino,hembra,731.71,26,NA,marrón,NA,35
peruano,hembra,731.01,27,18,negro,sano,36
andino,hembra,709.65,26,15,blanco,gordo,45
peruano,hembra,724.99,24,NA,marrón,NA,58
andino,macho,758.22,NA,18,negro,sano,32
peruano,macho,903.44,NA,19,pintado,gordo,33
abisinio,macho,631.23,22,16,gris,gordo,37
peruano,macho,811.46,NA,19,pintado,sano,44
peruano,macho,735.44,29,NA,blanco,NA,44
peruano,macho,660.24,NA,NA,blanco,NA,65
americano,macho,NA,28,23,negro,NA,23
peruano,hembra,644.02,27,NA,blanco,NA,19
peruano,macho,915.69,25,20,pintado,sano,42
peruano,hembra,817.43,29,NA,negro,NA,50
andino,macho,639.86,22,20,marrón,sano,52
híbrido,macho,1971.4,32,23,tricolor,obeso,60
peruano,macho,682.49,28,NA,blanco,NA,52
peruano,hembra,693.02,NA,17,blanco,sano,11
andino,macho,913.65,28,17,blanco,gordo,28
andino,macho,1048.81,28,NA,negro,NA,45
andino,macho,892.28,20,19,blanco,gordo,52
híbrido,macho,1375.23,NA,24,marrón,sano,15
peruano,macho,975.87,29,19,blanco,gordo,36
peruano,macho,NA,29,21,marrón,NA,40
andino,macho,816.7,23,17,negro,gordo,63
andino,macho,890.42,NA,19,negro,sano,56
peruano,macho,830.39,NA,20,blanco,sano,30
híbrido,macho,458.05,28,15,blanco,sano,38
peruano,macho,773.26,31,20,marrón,sano,19
abisinio,macho,628.17,NA,16,gris,sano,16
andino,hembra,637.7,18,17,negro,sano,37
peruano,hembra,NA,21,18,negro,NA,38
americano,macho,738.28,20,20,marrón,sano,22
peruano,hembra,480.57,26,18,blanco,flaco,16
andino,hembra,600.48,19,17,blanco,sano,50
andino,macho,734.05,22,18,blanco,sano,47
peruano,macho,NA,28,20,pintado,NA,54
abisinio,macho,415.97,25,15,negro,sano,22
híbrido,hembra,926.7,27,NA,tricolor,NA,61
abisinio,macho,602.48,26,15,negro,gordo,45
peruano,macho,NA,22,20,blanco,NA,21
abisinio,macho,590.22,23,16,marrón oscuro,sano,53
americano,hembra,NA,23,19,marrón,NA,25
peruano,macho,910.75,29,NA,blanco,NA,29
americano,macho,NA,24,24,gris,NA,15
peruano,macho,NA,26,20,pintado,NA,39
peruano,hembra,873.96,NA,19,marrón,sano,21
híbrido,macho,740.65,22,20,tricolor,sano,34
andino,hembra,763.82,23,15,blanco,gordo,62
peruano,hembra,782.94,27,19,blanco,sano,29
híbrido,hembra,1276.79,NA,19,pintado,gordo,29
abisinio,macho,NA,25,16,marrón oscuro,NA,31
peruano,hembra,547.59,22,17,blanco,sano,24
peruano,hembra,680.72,NA,NA,negro,NA,40
peruano,hembra,650.33,20,18,pintado,sano,58
peruano,macho,682.93,26,NA,pintado,NA,27
peruano,macho,949.95,29,NA,marrón,NA,19
americano,hembra,675.47,25,20,marrón,sano,23
peruano,macho,627.49,NA,19,marrón,sano,44
peruano,macho,697.28,26,NA,blanco,NA,64
híbrido,hembra,920.35,38,NA,tricolor,NA,31
peruano,macho,845.03,27,21,blanco,sano,52
americano,hembra,758.91,NA,19,negro,sano,15
peruano,hembra,577.45,24,20,blanco,flaco,30
híbrido,macho,NA,21,28,pintado,NA,15
abisinio,macho,423.96,26,16,gris,sano,15
peruano,macho,680.38,29,NA,blanco,NA,19
peruano,macho,NA,29,20,negro,NA,35
andino,hembra,NA,NA,17,negro,NA,27
andino,macho,656.44,NA,NA,blanco,NA,30
americano,hembra,965.71,25,NA,marrón,NA,55
peruano,macho,696.29,30,19,negro,sano,46
híbrido,macho,537.48,NA,22,pintado,flaco,25
andino,macho,654.65,28,NA,negro,NA,11
peruano,macho,873.86,NA,NA,blanco,NA,16
peruano,macho,NA,NA,18,pintado,NA,49
andino,macho,710.15,23,NA,blanco,NA,43
andino,macho,818.28,20,NA,tricolor,NA,62
peruano,macho,714.45,NA,NA,negro,NA,22
peruano,macho,756.21,25,19,pintado,sano,45
peruano,macho,NA,29,NA,pintado,NA,22
peruano,hembra,685.65,26,17,blanco,sano,34
peruano,hembra,835.67,28,18,negro,gordo,58
peruano,hembra,NA,22,NA,marrón,NA,30
híbrido,hembra,718.83,22,20,blanco,sano,34
peruano,hembra,762.08,NA,16,blanco,gordo,45
andino,macho,925.75,27,19,marrón,gordo,24
andino,macho,602.56,24,NA,marrón,NA,51
peruano,hembra,822.25,NA,17,blanco,gordo,28
andino,macho,809.79,26,19,blanco,sano,30
americano,hembra,877.96,32,NA,negro,NA,11
andino,hembra,NA,30,14,negro,NA,24
peruano,macho,912.46,31,21,blanco,sano,56
peruano,macho,825.15,31,NA,marrón,NA,21
peruano,macho,NA,26,20,blanco,NA,12
peruano,macho,1189.55,NA,20,marrón,gordo,50
andino,macho,838.39,22,18,negro,sano,64
abisinio,macho,666.47,23,NA,gris,NA,36
peruano,macho,761.39,25,20,blanco,sano,21
peruano,macho,885.51,26,20,pintado,sano,62
andino,macho,NA,20,19,marrón,NA,18
andino,hembra,579.39,NA,16,negro,sano,52
abisinio,macho,624.74,22,15,negro,gordo,40
andino,hembra,765.65,NA,17,tricolor,gordo,24
peruano,macho,907.49,NA,NA,blanco,NA,39
peruano,hembra,654.04,25,NA,negro,NA,55
peruano,macho,818.24,NA,21,marrón,sano,52
andino,macho,783.89,22,NA,marrón,NA,53
híbrido,macho,795.58,NA,15,tricolor,gordo,17
andino,hembra,566.91,28,15,marrón,sano,28
peruano,macho,923.78,30,21,blanco,sano,51
peruano,hembra,719.44,32,18,pintado,sano,24
andino,macho,848.92,27,16,blanco,gordo,65
peruano,hembra,726.92,NA,NA,negro,NA,43
híbrido,hembra,894.34,30,15,blanco,obeso,13
peruano,hembra,760.4,25,19,blanco,sano,20
híbrido,macho,1031.05,34,21,tricolor,sano,39
peruano,macho,849.49,21,21,marrón,sano,27
americano,hembra,642.16,23,19,blanco,sano,56
andino,hembra,614.27,24,NA,tricolor,NA,27
abisinio,macho,713.15,25,NA,marrón oscuro,NA,56
peruano,hembra,648.83,22,20,negro,sano,60
andino,macho,824.21,21,18,negro,sano,12
peruano,hembra,NA,27,17,blanco,NA,44
peruano,macho,916.44,31,NA,pintado,NA,49
abisinio,macho,637.8,23,16,negro,sano,59
peruano,hembra,872.86,27,18,blanco,gordo,50
andino,hembra,725.39,23,17,blanco,sano,37
peruano,hembra,839.24,30,NA,negro,NA,41
abisinio,macho,544.92,23,NA,marrón oscuro,NA,60
peruano,hembra,781.14,25,18,marrón,gordo,41
peruano,hembra,562.43,22,18,marrón,sano,17
peruano,macho,679.4,23,19,marrón,sano,53
híbrido,hembra,NA,28,19,tricolor,NA,53
abisinio,macho,547.7,17,17,negro,sano,32
andino,hembra,676.48,28,16,blanco,gordo,19
andino,macho,826.53,24,17,negro,gordo,63
andino,hembra,690.75,27,NA,marrón,NA,54
peruano,hembra,NA,NA,16,negro,NA,54
americano,hembra,915.2,31,19,negro,sano,16
peruano,hembra,843.61,26,17,negro,gordo,13
andino,macho,709.63,27,NA,marrón,NA,41
andino,macho,721.01,27,NA,marrón,NA,35
andino,macho,841.06,27,18,rojizo,gordo,31
híbrido,macho,1314.48,24,NA,tricolor,NA,38
andino,hembra,721.08,22,NA,tricolor,NA,45
peruano,macho,1024.37,31,22,pintado,sano,32
peruano,hembra,676.33,27,18,pintado,sano,36
peruano,hembra,784.85,NA,16,marrón,gordo,20
peruano,macho,971.5,25,19,blanco,gordo,16
andino,macho,713.36,22,18,marrón,sano,25
andino,macho,689.09,24,17,rojizo,sano,57
andino,macho,742.99,28,18,blanco,sano,62
peruano,macho,825.97,26,20,blanco,sano,30
andino,macho,NA,25,NA,negro,NA,43
híbrido,hembra,1305.85,17,26,pintado,sano,39
peruano,macho,878.52,25,NA,marrón,NA,25
andino,macho,816.16,NA,19,negro,sano,31
peruano,hembra,854.3,24,NA,pintado,NA,48
híbrido,hembra,1048.01,19,21,pintado,sano,64
peruano,hembra,683.95,30,16,marrón,gordo,10
abisinio,macho,688.96,27,NA,negro,NA,51
andino,macho,NA,NA,18,blanco,NA,60
peruano,macho,965.04,32,NA,blanco,NA,12
abisinio,macho,611.69,21,NA,gris,NA,13
andino,macho,848.72,25,16,marrón,gordo,25
peruano,macho,974.48,28,20,blanco,gordo,15
andino,macho,925.15,NA,19,negro,gordo,22
peruano,macho,816.77,26,18,blanco,sano,36
peruano,macho,862,28,21,blanco,sano,60
híbrido,hembra,1215.61,NA,NA,tricolor,NA,45
híbrido,hembra,776.53,14,25,blanco,flaco,58
híbrido,macho,1483.83,27,26,blanco,sano,16
andino,macho,921.56,22,NA,blanco,NA,18
peruano,macho,872.36,26,21,pintado,sano,28
andino,macho,NA,25,17,blanco,NA,33
peruano,hembra,599.72,23,NA,blanco,NA,55
andino,macho,NA,22,19,negro,NA,53
peruano,macho,952.88,NA,NA,pintado,NA,50
andino,macho,NA,NA,17,blanco,NA,27
híbrido,hembra,512.66,33,NA,blanco,NA,33
andino,macho,903.14,NA,NA,negro,NA,31
peruano,hembra,933.96,27,19,blanco,sano,31
peruano,hembra,NA,21,18,marrón,NA,10
peruano,hembra,766.89,26,18,pintado,sano,57
híbrido,macho,850.06,31,NA,blanco,NA,46
andino,hembra,686.39,22,17,tricolor,sano,53
peruano,macho,756.43,NA,20,pintado,sano,35
peruano,macho,767.15,NA,20,blanco,sano,15
híbrido,macho,849.26,38,NA,tricolor,NA,32
andino,macho,NA,25,18,blanco,NA,41
peruano,macho,856.09,34,20,marrón,sano,54
peruano,macho,NA,NA,19,blanco,NA,64
andino,macho,796.02,24,16,blanco,gordo,56
peruano,macho,726.99,26,16,negro,gordo,40
peruano,macho,932.56,25,19,marrón,gordo,57
peruano,macho,912.23,27,20,blanco,sano,63
andino,hembra,548.46,NA,15,marrón,sano,54
andino,macho,844.31,22,NA,negro,NA,55
peruano,hembra,NA,23,19,negro,NA,35
andino,hembra,642.65,22,NA,negro,NA,41
híbrido,macho,846.35,13,26,blanco,flaco,40
peruano,macho,823.34,NA,20,blanco,sano,58
peruano,macho,917.59,NA,20,blanco,sano,40
andino,hembra,741.6,22,16,negro,gordo,49
andino,macho,682.58,26,18,rojizo,sano,24
peruano,macho,841.69,27,19,pintado,sano,11
andino,macho,796.95,26,19,marrón,sano,33
peruano,macho,1029.45,27,20,blanco,gordo,16
peruano,hembra,480.67,21,17,blanco,sano,44
andino,macho,NA,19,18,marrón,NA,29
híbrido,hembra,1194.05,24,NA,tricolor,NA,36
americano,macho,871.99,26,NA,blanco,NA,42
andino,macho,621.24,26,19,rojizo,sano,60
peruano,macho,763.11,NA,NA,negro,NA,17
andino,macho,768.02,30,NA,blanco,NA,53
híbrido,macho,566.06,18,18,blanco,sano,42
americano,hembra,832.55,26,20,negro,sano,61
andino,hembra,729.58,22,17,blanco,sano,22
peruano,macho,910.94,NA,19,pintado,gordo,37
peruano,hembra,656.11,21,18,blanco,sano,31
abisinio,macho,526.56,23,16,negro,sano,11
peruano,hembra,791.85,25,17,negro,gordo,26
andino,macho,849.15,25,18,negro,gordo,21
andino,macho,578.25,22,18,negro,sano,53
andino,macho,NA,NA,19,negro,NA,40
peruano,macho,597.21,23,21,blanco,flaco,40
peruano,macho,980.92,32,20,negro,sano,41
peruano,macho,820.91,30,20,marrón,sano,40
andino,hembra,740.12,26,NA,blanco,NA,19
abisinio,macho,770.22,22,NA,negro,NA,61
híbrido,macho,933.28,17,20,tricolor,sano,64
americano,hembra,733.74,28,19,negro,sano,23
peruano,macho,741.53,27,21,blanco,sano,32
peruano,macho,670.28,26,20,blanco,sano,14
peruano,hembra,590.1,NA,NA,marrón,NA,56
peruano,hembra,458.32,22,NA,blanco,NA,37
andino,macho,695.47,NA,19,negro,sano,43
peruano,hembra,700.19,21,18,marrón,sano,15
peruano,hembra,875.24,20,19,blanco,sano,65
peruano,hembra,828.47,27,18,blanco,sano,26
híbrido,macho,1428.91,30,19,blanco,obeso,51
andino,macho,722.81,24,NA,blanco,NA,23
peruano,hembra,676.8,29,18,blanco,sano,38
andino,macho,803.8,25,NA,marrón,NA,52
híbrido,hembra,693.17,NA,NA,tricolor,NA,50
peruano,macho,870.37,NA,NA,blanco,sano,20
peruano,macho,667.64,NA,20,blanco,sano,34
andino,macho,687.09,23,17,negro,sano,18
híbrido,macho,1101.89,35,19,pintado,gordo,21
americano,hembra,804.92,NA,NA,tricolor,NA,49
abisinio,macho,558.2,22,18,gris,sano,42
abisinio,macho,659.8,21,NA,gris,NA,42
peruano,hembra,772.32,25,18,blanco,sano,58
peruano,hembra,660.57,24,16,blanco,gordo,31
peruano,macho,777.51,27,NA,blanco,NA,29
peruano,macho,794.48,31,21,blanco,sano,51
híbrido,hembra,515.27,29,15,tricolor,sano,54
americano,macho,NA,27,21,blanco,NA,49
híbrido,hembra,1898.19,32,NA,tricolor,NA,19
peruano,macho,NA,22,NA,negro,NA,26
abisinio,macho,544.69,19,17,negro,sano,64
peruano,macho,1003,28,19,blanco,gordo,46
peruano,hembra,NA,29,19,blanco,NA,41
andino,macho,836.67,NA,20,negro,sano,61
andino,macho,779.54,NA,17,blanco,gordo,27
híbrido,macho,755.89,20,23,tricolor,flaco,49
peruano,macho,781.54,NA,21,blanco,sano,58
americano,hembra,824.59,NA,20,negro,sano,24
peruano,hembra,550.4,26,18,negro,sano,10
andino,macho,887.15,27,17,tricolor,gordo,60
peruano,macho,692.74,29,18,marrón,sano,21
peruano,macho,911.25,NA,21,blanco,sano,51
peruano,macho,707.54,27,21,negro,sano,32
andino,macho,NA,28,20,marrón,NA,56
peruano,hembra,786.67,19,17,blanco,gordo,62
peruano,hembra,899.63,25,17,pintado,gordo,37
peruano,hembra,NA,NA,18,pintado,NA,30
andino,hembra,772.32,22,17,rojizo,gordo,12
andino,macho,688.34,25,NA,tricolor,NA,27
peruano,macho,781.78,27,NA,negro,NA,59
americano,macho,771.86,33,17,blanco,gordo,14
andino,hembra,667.12,22,17,negro,sano,44
peruano,macho,961.64,26,NA,blanco,NA,29
americano,hembra,838.53,26,21,tricolor,sano,13
peruano,macho,710.61,26,19,marrón,sano,28
peruano,macho,784.93,22,19,marrón,sano,34
peruano,macho,690.55,29,20,negro,sano,35
andino,hembra,783.73,25,NA,blanco,NA,66
peruano,macho,703.57,29,NA,marrón,NA,61
andino,macho,707.7,24,NA,blanco,NA,16
abisinio,macho,NA,24,NA,marrón oscuro,NA,59
andino,macho,714.75,NA,NA,rojizo,NA,26
andino,macho,740.6,NA,17,blanco,sano,53
peruano,macho,NA,NA,NA,marrón,NA,54
andino,macho,NA,26,17,blanco,NA,66
andino,hembra,594.09,17,NA,negro,NA,33
híbrido,hembra,1459.95,20,24,tricolor,gordo,16
peruano,macho,832.43,26,19,marrón,sano,15
peruano,macho,721.86,26,20,marrón,sano,63
peruano,hembra,817.08,NA,17,negro,gordo,62
peruano,hembra,628.99,30,18,negro,sano,57
peruano,macho,855.48,NA,21,negro,sano,24
andino,macho,823.14,25,20,marrón,sano,57
peruano,macho,770.11,27,21,pintado,sano,11
peruano,hembra,868.45,NA,NA,blanco,NA,38
andino,macho,699.02,23,17,negro,sano,20
andino,macho,818.5,24,NA,tricolor,NA,15
andino,macho,671.8,19,18,blanco,sano,20
andino,hembra,581.23,27,16,marrón,sano,45
híbrido,hembra,NA,24,17,tricolor,NA,58
peruano,macho,920.91,27,21,pintado,sano,39
andino,macho,800.19,NA,18,blanco,sano,43
peruano,macho,777.47,25,19,blanco,sano,65
andino,macho,902.86,23,NA,blanco,NA,57
andino,macho,757.93,29,NA,blanco,NA,54
andino,macho,NA,30,17,negro,NA,63
andino,hembra,604.92,25,17,rojizo,sano,55
abisinio,macho,NA,NA,17,marrón oscuro,NA,13
peruano,macho,728.8,25,19,marrón,sano,42
peruano,hembra,NA,21,NA,blanco,NA,51
andino,hembra,659.75,23,NA,marrón,NA,14
andino,macho,809.7,25,NA,negro,NA,63
peruano,hembra,592.68,NA,17,marrón,sano,58
peruano,hembra,760.1,24,18,blanco,sano,45
andino,macho,743.1,25,16,rojizo,gordo,34
americano,macho,1006.96,27,21,negro,sano,50
peruano,macho,762.67,28,NA,marrón,NA,64
andino,macho,851.25,24,16,blanco,gordo,14
andino,macho,795.77,25,19,negro,sano,20
peruano,hembra,775.28,26,18,pintado,sano,44
peruano,hembra,790.52,19,19,marrón,sano,59
andino,macho,645.5,25,NA,blanco,NA,33
híbrido,hembra,668.68,NA,13,pintado,obeso,15
abisinio,macho,499.45,25,17,marrón oscuro,sano,33
abisinio,macho,539.93,24,16,gris,sano,34
peruano,macho,824.81,31,21,blanco,sano,30
peruano,hembra,651.5,26,19,negro,sano,46
peruano,macho,NA,26,21,pintado,NA,35
peruano,macho,947.35,30,NA,pintado,NA,17
peruano,macho,896.93,27,NA,pintado,NA,23
americano,macho,1076.03,25,NA,blanco,NA,21
peruano,hembra,825.54,NA,19,negro,sano,52
peruano,macho,838.72,28,20,marrón,sano,20
peruano,hembra,857.68,29,NA,blanco,NA,39
peruano,macho,872.75,26,20,blanco,sano,10
peruano,hembra,571.8,23,21,negro,flaco,47
peruano,hembra,NA,26,NA,negro,NA,61
andino,macho,NA,24,17,marrón,NA,13
andino,hembra,NA,23,16,negro,NA,41
peruano,hembra,NA,NA,18,blanco,NA,61
peruano,hembra,NA,NA,17,blanco,NA,12
andino,hembra,NA,25,17,marrón,NA,23
andino,hembra,NA,NA,NA,blanco,NA,57
andino,hembra,625.79,NA,17,negro,sano,49
americano,macho,875.83,23,23,blanco,sano,42
andino,hembra,710.6,23,18,marrón,sano,17
peruano,macho,NA,27,21,negro,NA,27
andino,macho,745.91,24,17,blanco,sano,18
peruano,macho,914.08,28,19,negro,sano,33
andino,macho,960.98,30,18,negro,gordo,57
andino,macho,755.07,22,17,marrón,gordo,16
peruano,hembra,NA,NA,NA,blanco,NA,30
andino,macho,854.6,26,16,blanco,gordo,60
peruano,hembra,791.8,27,NA,negro,NA,21
abisinio,macho,602.06,23,NA,marrón oscuro,NA,10
peruano,macho,1020.33,28,NA,marrón,NA,44
peruano,hembra,715.35,25,19,negro,sano,34
andino,macho,880.67,26,18,marrón,gordo,56
abisinio,macho,539.3,26,NA,marrón oscuro,NA,51
peruano,hembra,743.72,28,NA,blanco,NA,19
andino,hembra,658.83,21,NA,blanco,NA,35
peruano,hembra,716.67,19,18,blanco,sano,37
andino,hembra,646.85,23,16,negro,sano,59
peruano,macho,929.79,25,19,negro,gordo,38
abisinio,macho,665.35,24,15,negro,gordo,43
peruano,macho,NA,NA,21,pintado,NA,47
abisinio,macho,626.68,27,NA,marrón oscuro,NA,14
andino,macho,720.11,NA,NA,blanco,NA,36
andino,hembra,749.86,23,NA,blanco,NA,40
peruano,macho,852.86,30,NA,pintado,NA,31
andino,macho,799.54,27,18,blanco,sano,59
peruano,hembra,653.13,22,NA,negro,NA,26
abisinio,macho,668.15,21,16,gris,gordo,53
andino,macho,808.77,22,17,blanco,gordo,20
andino,hembra,657.18,NA,15,blanco,gordo,54
andino,macho,895.8,23,18,marrón,gordo,54
andino,hembra,718.79,23,17,negro,sano,18
peruano,hembra,815.42,25,18,negro,gordo,13
andino,hembra,NA,22,NA,negro,NA,34
peruano,macho,772.95,28,20,marrón,sano,66
peruano,macho,762.75,24,21,pintado,sano,36
peruano,macho,752.23,29,NA,blanco,NA,65
abisinio,macho,616.44,25,15,negro,gordo,62
andino,macho,593.37,NA,19,marrón,sano,50
peruano,hembra,781.16,25,19,marrón,sano,30
peruano,macho,925.42,31,20,pintado,sano,44
americano,macho,927.83,26,19,blanco,gordo,38
peruano,macho,997.15,29,NA,marrón,NA,50
peruano,macho,NA,NA,21,blanco,NA,15
abisinio,macho,491.92,NA,NA,pintado,NA,19
andino,macho,NA,22,16,blanco,NA,46
peruano,macho,893.36,25,20,marrón,sano,32
andino,macho,658.96,23,19,marrón,sano,25
abisinio,macho,NA,22,18,marrón oscuro,NA,38
americano,macho,1033.99,34,NA,blanco,NA,38
peruano,macho,658.66,NA,NA,blanco,NA,25
peruano,hembra,736.7,NA,NA,blanco,NA,29
abisinio,macho,567.75,24,17,pintado,sano,46
andino,hembra,543.37,26,17,rojizo,sano,50
peruano,macho,906.73,28,21,blanco,sano,28
peruano,hembra,NA,NA,17,negro,NA,43
andino,macho,715.87,25,19,negro,sano,13
peruano,hembra,NA,25,NA,marrón,NA,40
peruano,hembra,689.49,30,19,negro,sano,53
andino,macho,NA,NA,20,negro,NA,58
andino,macho,818.98,23,18,marrón,sano,40
peruano,macho,964.54,NA,NA,blanco,NA,46
peruano,macho,785.28,24,NA,marrón,NA,49
andino,hembra,665.64,25,18,rojizo,sano,23
americano,hembra,835.23,28,21,negro,sano,38
americano,hembra,926.74,32,NA,blanco,NA,32
peruano,hembra,NA,NA,19,pintado,NA,23
andino,macho,927.22,25,NA,blanco,NA,18
peruano,macho,903.29,24,NA,blanco,NA,23
peruano,hembra,880.43,NA,19,pintado,sano,33
peruano,macho,869.6,NA,NA,blanco,NA,46
peruano,hembra,798.16,26,19,blanco,sano,39
híbrido,macho,NA,27,18,pintado,NA,19
peruano,hembra,798.45,23,NA,blanco,NA,54
andino,hembra,774.23,22,NA,rojizo,NA,13
andino,macho,854.52,26,NA,rojizo,NA,38
andino,macho,933.43,28,NA,negro,NA,44
híbrido,macho,1070.56,16,24,tricolor,sano,12
peruano,macho,NA,29,NA,negro,NA,27
híbrido,macho,706.45,29,16,pintado,gordo,38
peruano,macho,755.95,24,20,pintado,sano,36
híbrido,macho,NA,NA,27,tricolor,NA,21
peruano,hembra,680.58,28,18,negro,sano,40
peruano,macho,832.19,25,20,marrón,sano,36
híbrido,macho,831.45,NA,23,tricolor,sano,37
peruano,macho,788.26,26,19,pintado,sano,29
peruano,macho,NA,23,21,blanco,NA,58
peruano,macho,873.81,25,20,negro,sano,26
peruano,hembra,699.45,23,17,blanco,sano,56
peruano,macho,558.81,NA,18,blanco,sano,24
andino,macho,659.76,28,20,tricolor,sano,40
andino,macho,617.06,NA,NA,blanco,NA,43
peruano,macho,881.54,28,NA,negro,NA,42
híbrido,hembra,588.48,33,13,pintado,gordo,35
abisinio,macho,578.03,20,17,gris,sano,35
peruano,hembra,767.7,NA,20,marrón,sano,26
andino,macho,NA,28,NA,blanco,NA,52
abisinio,macho,NA,25,17,marrón oscuro,NA,30
peruano,hembra,700.89,NA,18,pintado,sano,50
andino,macho,825.41,23,18,blanco,sano,34
peruano,hembra,776.7,29,NA,blanco,NA,35
peruano,macho,828.01,27,20,blanco,sano,49
peruano,hembra,945.41,24,19,marrón,gordo,40
abisinio,macho,711.43,NA,NA,negro,NA,23
andino,macho,575,27,19,blanco,sano,29
peruano,hembra,702.52,28,19,negro,sano,56
peruano,hembra,NA,NA,NA,pintado,NA,17
peruano,macho,974.42,29,20,blanco,sano,47
andino,hembra,709.26,22,NA,tricolor,NA,47
americano,macho,992.97,33,20,blanco,sano,55
peruano,hembra,NA,25,18,negro,NA,15
peruano,macho,NA,NA,20,blanco,NA,58
andino,macho,NA,31,NA,tricolor,NA,58
abisinio,macho,699.17,25,15,negro,gordo,32
andino,macho,855.97,27,NA,tricolor,NA,17
abisinio,hembra,514.17,22,NA,marrón oscuro,sano,16
peruano,macho,NA,24,20,blanco,NA,28
peruano,hembra,845.74,NA,NA,blanco,NA,41
andino,macho,752.09,29,20,tricolor,sano,36
peruano,hembra,NA,25,17,blanco,NA,23
peruano,hembra,1000.19,24,19,pintado,gordo,56
andino,macho,689.3,32,NA,negro,NA,43
peruano,macho,844.79,25,20,blanco,sano,59
peruano,macho,961.7,30,21,blanco,sano,35
peruano,hembra,690.01,NA,16,pintado,gordo,49
peruano,hembra,632.98,NA,19,blanco,sano,34
peruano,hembra,NA,NA,18,blanco,NA,44
andino,hembra,656.05,NA,16,negro,gordo,42
peruano,macho,867.34,30,21,blanco,sano,48
andino,macho,780.5,22,17,marrón,gordo,62
peruano,macho,849.93,29,20,marrón,sano,37
peruano,hembra,500.69,25,18,blanco,sano,16
americano,hembra,825.63,28,21,blanco,sano,53
peruano,macho,612,25,NA,blanco,NA,58
peruano,macho,856.76,NA,21,marrón,sano,53
peruano,macho,875.26,30,NA,blanco,NA,40
peruano,macho,NA,31,NA,negro,NA,39
andino,hembra,496.97,22,18,marrón,sano,36
peruano,macho,954.57,26,NA,blanco,NA,60
peruano,macho,822.65,28,19,blanco,sano,41
peruano,hembra,824.21,26,19,pintado,sano,30
andino,hembra,753.02,24,NA,negro,NA,38
peruano,macho,733.28,NA,NA,marrón,NA,32
peruano,macho,740.18,30,NA,blanco,NA,52
andino,macho,858.15,23,17,negro,gordo,54
peruano,macho,985.61,29,20,marrón,sano,33
híbrido,hembra,551.17,NA,19,blanco,sano,11
andino,hembra,817.57,20,17,negro,gordo,23
peruano,hembra,715.83,NA,NA,negro,NA,43
peruano,hembra,687.47,25,18,negro,sano,29
peruano,macho,794.57,29,21,pintado,sano,19
andino,macho,871.26,NA,19,blanco,sano,12
híbrido,hembra,873.81,18,20,blanco,sano,32
andino,macho,852.83,26,17,tricolor,gordo,34
abisinio,macho,694.84,20,NA,negro,NA,32
